Numero_cliente,Fecha_Update,Estatus,Motivo,Tasa_Interes,Importe,Id_product,CAT,TXN,CP,Puntuacion,canal_venta,Day
234,2019-11-19,TRANSACTION,,0,0,3,0,157.6322921,0,Sin Puntuación,Servicio al cliente,Tuesday
274,2019-11-18,TRANSACTION,,0,0,3,0,49.22014282,0,Sin Puntuación,Servicio al cliente,Monday
280,2019-12-07,TRANSACTION,,0,0,3,0,1394.115365,0,Sin Puntuación,Servicio al cliente,Saturday
362,2020-02-01,TRANSACTION,,0,0,3,0,16650.24069,0,Sin Puntuación,Servicio al cliente,Saturday
362,2020-02-13,TRANSACTION,,0,0,3,0,184.0079622,0,Sin Puntuación,Servicio al cliente,Thursday
387,2019-12-27,TRANSACTION,,0,0,3,0,539.2041725,0,Sin Puntuación,Servicio al cliente,Friday
387,2020-03-23,TRANSACTION,,0,0,3,0,825.8405218,0,Sin Puntuación,Servicio al cliente,Monday
398,2019-12-07,TRANSACTION,,0,0,3,0,749.8897382,0,Sin Puntuación,Servicio al cliente,Saturday
576,2019-12-13,TRANSACTION,,0,0,3,0,64.23596425,0,Sin Puntuación,Servicio al cliente,Friday
583,2019-11-25,TRANSACTION,,0,0,3,0,66.11935525,0,Sin Puntuación,Servicio al cliente,Monday
625,2020-02-21,TRANSACTION,,0,0,3,0,15.08487734,0,Sin Puntuación,Servicio al cliente,Friday
631,2019-12-11,TRANSACTION,,0,0,3,0,49.82573074,0,Sin Puntuación,Servicio al cliente,Wednesday
661,2019-11-18,TRANSACTION,,0,0,3,0,170.5110938,0,Sin Puntuación,Servicio al cliente,Monday
720,2020-01-12,TRANSACTION,,0,0,3,0,912.5896983,0,Sin Puntuación,Servicio al cliente,Sunday
732,2020-01-10,TRANSACTION,,0,0,3,0,379.6607426,0,Sin Puntuación,Servicio al cliente,Friday
771,2019-11-30,TRANSACTION,,0,0,3,0,144.7277913,0,Sin Puntuación,Servicio al cliente,Saturday
774,2020-05-26,TRANSACTION,,0,0,3,0,156.6618843,0,Sin Puntuación,Servicio al cliente,Tuesday
797,2020-03-10,TRANSACTION,,0,0,3,0,63.98382594,0,Sin Puntuación,Servicio al cliente,Tuesday
841,2019-11-23,TRANSACTION,,0,0,3,0,125.4513272,0,Sin Puntuación,Servicio al cliente,Saturday
907,2019-11-21,TRANSACTION,,0,0,3,0,144.6627602,0,Sin Puntuación,Servicio al cliente,Thursday
917,2019-11-28,TRANSACTION,,0,0,3,0,11.99118525,0,Sin Puntuación,Servicio al cliente,Thursday
948,2019-12-25,TRANSACTION,,0,0,3,0,223.510082,0,Sin Puntuación,Servicio al cliente,Wednesday
949,2020-04-30,TRANSACTION,,0,0,3,0,75224.14414,0,Sin Puntuación,Servicio al cliente,Thursday
973,2019-12-05,TRANSACTION,,0,0,3,0,97.08584617,0,Sin Puntuación,Servicio al cliente,Thursday
975,2019-12-01,TRANSACTION,,0,0,3,0,192.8458565,0,Sin Puntuación,Servicio al cliente,Sunday
1023,2019-12-03,TRANSACTION,,0,0,3,0,223.3376019,0,Sin Puntuación,Servicio al cliente,Tuesday
1135,2020-01-01,TRANSACTION,,0,0,3,0,1378.107894,0,Sin Puntuación,Servicio al cliente,Wednesday
1237,2019-12-11,TRANSACTION,,0,0,3,0,523.6565059,0,Sin Puntuación,Servicio al cliente,Wednesday
1246,2019-11-22,TRANSACTION,,0,0,3,0,233.9111879,0,Sin Puntuación,Servicio al cliente,Friday
1315,2019-12-04,TRANSACTION,,0,0,3,0,357.532239,0,Sin Puntuación,Servicio al cliente,Wednesday
1490,2019-11-16,TRANSACTION,,0,0,3,0,377.3222097,0,Sin Puntuación,Servicio al cliente,Saturday
1523,2020-04-22,TRANSACTION,,0,0,3,0,22.6253954,0,Sin Puntuación,Servicio al cliente,Wednesday
1529,2020-04-30,TRANSACTION,,0,0,3,0,2164.470053,0,Sin Puntuación,Servicio al cliente,Thursday
1652,2020-06-05,TRANSACTION,,0,0,3,0,1081.200025,0,Sin Puntuación,Servicio al cliente,Friday
1655,2019-11-19,TRANSACTION,,0,0,3,0,20.86039256,0,Sin Puntuación,Servicio al cliente,Tuesday
1660,2019-12-07,TRANSACTION,,0,0,3,0,1137.170201,0,Sin Puntuación,Servicio al cliente,Saturday
1686,2020-01-24,TRANSACTION,,0,0,3,0,314.7099077,0,Sin Puntuación,Servicio al cliente,Friday
1688,2019-12-02,TRANSACTION,,0,0,3,0,1120.155415,0,Sin Puntuación,Servicio al cliente,Monday
1720,2019-12-08,TRANSACTION,,0,0,3,0,775.9897313,0,Sin Puntuación,Servicio al cliente,Sunday
1759,2019-11-24,TRANSACTION,,0,0,3,0,298.6332829,0,Sin Puntuación,Servicio al cliente,Sunday
1776,2019-11-18,TRANSACTION,,0,0,3,0,35.99066296,0,Sin Puntuación,Servicio al cliente,Monday
1792,2019-12-12,TRANSACTION,,0,0,3,0,1689.172445,0,Sin Puntuación,Servicio al cliente,Thursday
1793,2019-12-28,TRANSACTION,,0,0,3,0,1928.879272,0,Sin Puntuación,Servicio al cliente,Saturday
1812,2019-11-18,TRANSACTION,,0,0,3,0,519.3582186,0,Sin Puntuación,Servicio al cliente,Monday
1827,2019-12-05,TRANSACTION,,0,0,3,0,4.673816132,0,Sin Puntuación,Servicio al cliente,Thursday
1890,2023-02-10,TRANSACTION,,0,0,3,0,767.06839,0,Sin Puntuación,Servicio al cliente,Friday
1933,2020-01-12,TRANSACTION,,0,0,3,0,373.7739606,0,Sin Puntuación,Servicio al cliente,Sunday
1935,2019-12-19,TRANSACTION,,0,0,3,0,95.08578433,0,Sin Puntuación,Servicio al cliente,Thursday
1994,2020-02-25,TRANSACTION,,0,0,3,0,75.41144459,0,Sin Puntuación,Servicio al cliente,Tuesday
2160,2020-01-03,TRANSACTION,,0,0,3,0,776.8085617,0,Sin Puntuación,Servicio al cliente,Friday
2164,2019-11-18,TRANSACTION,,0,0,3,0,155.9329675,0,Sin Puntuación,Servicio al cliente,Monday
2255,2019-11-21,TRANSACTION,,0,0,3,0,582.4498338,0,Sin Puntuación,Servicio al cliente,Thursday
2255,2019-11-28,TRANSACTION,,0,0,3,0,1351.565136,0,Sin Puntuación,Servicio al cliente,Thursday
2270,2020-01-25,TRANSACTION,,0,0,3,0,158.530825,0,Sin Puntuación,Servicio al cliente,Saturday
2303,2019-12-27,TRANSACTION,,0,0,3,0,765.9324442,0,Sin Puntuación,Servicio al cliente,Friday
2318,2019-12-19,TRANSACTION,,0,0,3,0,1853.634383,0,Sin Puntuación,Servicio al cliente,Thursday
2370,2020-04-12,TRANSACTION,,0,0,3,0,113.9154758,0,Sin Puntuación,Servicio al cliente,Sunday
2395,2019-11-21,TRANSACTION,,0,0,3,0,35.93586554,0,Sin Puntuación,Servicio al cliente,Thursday
2418,2019-11-25,TRANSACTION,,0,0,3,0,468.9476941,0,Sin Puntuación,Servicio al cliente,Monday
2443,2019-12-06,TRANSACTION,,0,0,3,0,580.5386519,0,Sin Puntuación,Servicio al cliente,Friday
2485,2019-12-20,TRANSACTION,,0,0,3,0,71.8955215,0,Sin Puntuación,Servicio al cliente,Friday
2582,2019-12-10,TRANSACTION,,0,0,3,0,216.5237778,0,Sin Puntuación,Servicio al cliente,Tuesday
2619,2019-12-03,TRANSACTION,,0,0,3,0,8328.26021,0,Sin Puntuación,Servicio al cliente,Tuesday
2672,2019-12-02,TRANSACTION,,0,0,3,0,9.630911153,0,Sin Puntuación,Servicio al cliente,Monday
2740,2019-12-02,TRANSACTION,,0,0,3,0,751.8955136,0,Sin Puntuación,Servicio al cliente,Monday
2754,2020-01-28,TRANSACTION,,0,0,3,0,3.509025746,0,Sin Puntuación,Servicio al cliente,Tuesday
2781,2019-12-05,TRANSACTION,,0,0,3,0,50.62203568,0,Sin Puntuación,Servicio al cliente,Thursday
2859,2020-01-17,TRANSACTION,,0,0,3,0,64.40793525,0,Sin Puntuación,Servicio al cliente,Friday
2883,2020-01-22,TRANSACTION,,0,0,3,0,75.75913673,0,Sin Puntuación,Servicio al cliente,Wednesday
2956,2019-12-05,TRANSACTION,,0,0,3,0,3116.766687,0,Sin Puntuación,Servicio al cliente,Thursday
2972,2019-12-17,TRANSACTION,,0,0,3,0,22092.14892,0,Sin Puntuación,Servicio al cliente,Tuesday
3018,2019-11-29,TRANSACTION,,0,0,3,0,650.7591165,0,Sin Puntuación,Servicio al cliente,Friday
3052,2019-11-27,TRANSACTION,,0,0,3,0,1194.404406,0,Sin Puntuación,Servicio al cliente,Wednesday
3073,2019-11-25,TRANSACTION,,0,0,3,0,5.855541001,0,Sin Puntuación,Servicio al cliente,Monday
3107,2019-11-21,TRANSACTION,,0,0,3,0,224.9548563,0,Sin Puntuación,Servicio al cliente,Thursday
3134,2019-11-28,TRANSACTION,,0,0,3,0,40.78903979,0,Sin Puntuación,Servicio al cliente,Thursday
3219,2019-12-12,TRANSACTION,,0,0,3,0,123.6852582,0,Sin Puntuación,Servicio al cliente,Thursday
3244,2019-12-24,TRANSACTION,,0,0,3,0,2.711924607,0,Sin Puntuación,Servicio al cliente,Tuesday
3323,2019-11-14,TRANSACTION,,0,0,3,0,7309.174486,0,Sin Puntuación,Servicio al cliente,Thursday
3343,2019-11-28,TRANSACTION,,0,0,3,0,89.88595635,0,Sin Puntuación,Servicio al cliente,Thursday
3373,2019-12-22,TRANSACTION,,0,0,3,0,1684.083455,0,Sin Puntuación,Servicio al cliente,Sunday
3390,2019-12-28,TRANSACTION,,0,0,3,0,157.0640314,0,Sin Puntuación,Servicio al cliente,Saturday
3460,2019-12-11,TRANSACTION,,0,0,3,0,147.6389162,0,Sin Puntuación,Servicio al cliente,Wednesday
3504,2019-12-15,TRANSACTION,,0,0,3,0,3744.316456,0,Sin Puntuación,Servicio al cliente,Sunday
3636,2020-01-15,TRANSACTION,,0,0,3,0,1834.496082,0,Sin Puntuación,Servicio al cliente,Wednesday
3646,2020-01-09,TRANSACTION,,0,0,3,0,213.2832249,0,Sin Puntuación,Servicio al cliente,Thursday
3664,2019-12-05,TRANSACTION,,0,0,3,0,68.39976825,0,Sin Puntuación,Servicio al cliente,Thursday
3666,2019-12-02,TRANSACTION,,0,0,3,0,493.1698268,0,Sin Puntuación,Servicio al cliente,Monday
3720,2020-02-02,TRANSACTION,,0,0,3,0,62.5408743,0,Sin Puntuación,Servicio al cliente,Sunday
3739,2019-11-21,TRANSACTION,,0,0,3,0,24.94690577,0,Sin Puntuación,Servicio al cliente,Thursday
3785,2019-12-08,TRANSACTION,,0,0,3,0,1652.963558,0,Sin Puntuación,Servicio al cliente,Sunday
3824,2020-03-18,TRANSACTION,,0,0,3,0,40.92889573,0,Sin Puntuación,Servicio al cliente,Wednesday
3828,2019-12-09,TRANSACTION,,0,0,3,0,86.14115885,0,Sin Puntuación,Servicio al cliente,Monday
3835,2020-02-01,TRANSACTION,,0,0,3,0,7115.896057,0,Sin Puntuación,Servicio al cliente,Saturday
3904,2020-01-10,TRANSACTION,,0,0,3,0,895.0784714,0,Sin Puntuación,Servicio al cliente,Friday
3905,2021-04-03,TRANSACTION,,0,0,3,0,13841.55455,0,Sin Puntuación,Servicio al cliente,Saturday
3954,2019-11-20,TRANSACTION,,0,0,3,0,834.9523583,0,Sin Puntuación,Servicio al cliente,Wednesday
3980,2019-11-18,TRANSACTION,,0,0,3,0,50.50593511,0,Sin Puntuación,Servicio al cliente,Monday
4002,2019-11-22,TRANSACTION,,0,0,3,0,6575.526711,0,Sin Puntuación,Servicio al cliente,Friday
4052,2020-01-19,TRANSACTION,,0,0,3,0,99.83302075,0,Sin Puntuación,Servicio al cliente,Sunday
4068,2019-11-23,TRANSACTION,,0,0,3,0,17.98611775,0,Sin Puntuación,Servicio al cliente,Saturday
4104,2019-11-23,TRANSACTION,,0,0,3,0,18.18370948,0,Sin Puntuación,Servicio al cliente,Saturday
4134,2020-02-01,TRANSACTION,,0,0,3,0,15.59778927,0,Sin Puntuación,Servicio al cliente,Saturday
4140,2019-12-31,TRANSACTION,,0,0,3,0,16208.39843,0,Sin Puntuación,Servicio al cliente,Tuesday
4170,2019-11-24,TRANSACTION,,0,0,3,0,777.5075492,0,Sin Puntuación,Servicio al cliente,Sunday
4248,2019-12-28,TRANSACTION,,0,0,3,0,516.6535926,0,Sin Puntuación,Servicio al cliente,Saturday
4257,2019-12-23,TRANSACTION,,0,0,3,0,333.8424797,0,Sin Puntuación,Servicio al cliente,Monday
4383,2019-11-20,TRANSACTION,,0,0,3,0,5.54298422,0,Sin Puntuación,Servicio al cliente,Wednesday
4411,2020-01-28,TRANSACTION,,0,0,3,0,9.518713016,0,Sin Puntuación,Servicio al cliente,Tuesday
4444,2019-11-21,TRANSACTION,,0,0,3,0,288.0528927,0,Sin Puntuación,Servicio al cliente,Thursday
4449,2019-11-18,TRANSACTION,,0,0,3,0,3753.892229,0,Sin Puntuación,Servicio al cliente,Monday
4477,2020-02-07,TRANSACTION,,0,0,3,0,28.78798597,0,Sin Puntuación,Servicio al cliente,Friday
4539,2020-01-26,TRANSACTION,,0,0,3,0,49.20711665,0,Sin Puntuación,Servicio al cliente,Sunday
4563,2019-11-19,TRANSACTION,,0,0,3,0,170.5988575,0,Sin Puntuación,Servicio al cliente,Tuesday
4603,2019-12-11,TRANSACTION,,0,0,3,0,2.51551427,0,Sin Puntuación,Servicio al cliente,Wednesday
4656,2020-01-31,TRANSACTION,,0,0,3,0,81.47495588,0,Sin Puntuación,Servicio al cliente,Friday
4693,2020-06-28,TRANSACTION,,0,0,3,0,307.3194215,0,Sin Puntuación,Servicio al cliente,Sunday
4703,2019-11-24,TRANSACTION,,0,0,3,0,1476.263687,0,Sin Puntuación,Servicio al cliente,Sunday
4709,2019-11-23,TRANSACTION,,0,0,3,0,49.55728816,0,Sin Puntuación,Servicio al cliente,Saturday
4725,2019-12-05,TRANSACTION,,0,0,3,0,11.77491903,0,Sin Puntuación,Servicio al cliente,Thursday
4725,2019-12-23,TRANSACTION,,0,0,3,0,639.0885889,0,Sin Puntuación,Servicio al cliente,Monday
4790,2019-12-05,TRANSACTION,,0,0,3,0,36.09997724,0,Sin Puntuación,Servicio al cliente,Thursday
4886,2019-11-13,TRANSACTION,,0,0,3,0,2054.794192,0,Sin Puntuación,Servicio al cliente,Wednesday
4889,2019-12-29,TRANSACTION,,0,0,3,0,54.95266955,0,Sin Puntuación,Servicio al cliente,Sunday
4892,2019-12-03,TRANSACTION,,0,0,3,0,82.67888804,0,Sin Puntuación,Servicio al cliente,Tuesday
4941,2019-11-23,TRANSACTION,,0,0,3,0,138.8618088,0,Sin Puntuación,Servicio al cliente,Saturday
35,2020-12-10,TRANSACTION,,0,0,2,0,119.3415642,0,Sin Puntuación,Servicio al cliente,Thursday
51,2019-12-17,TRANSACTION,,0,0,2,0,290.2685821,0,Sin Puntuación,Servicio al cliente,Tuesday
120,2019-11-30,TRANSACTION,,0,0,2,0,1929.780901,0,Sin Puntuación,Servicio al cliente,Saturday
153,2019-11-22,TRANSACTION,,0,0,2,0,124.872934,0,Sin Puntuación,Servicio al cliente,Friday
182,2019-11-24,TRANSACTION,,0,0,2,0,80.25196991,0,Sin Puntuación,Servicio al cliente,Sunday
231,2019-12-06,TRANSACTION,,0,0,2,0,292.6553784,0,Sin Puntuación,Servicio al cliente,Friday
250,2020-01-05,TRANSACTION,,0,0,2,0,318.8337218,0,Sin Puntuación,Servicio al cliente,Sunday
253,2019-12-18,TRANSACTION,,0,0,2,0,201.2467141,0,Sin Puntuación,Servicio al cliente,Wednesday
262,2019-11-20,TRANSACTION,,0,0,2,0,3034.81704,0,Sin Puntuación,Servicio al cliente,Wednesday
268,2019-12-07,TRANSACTION,,0,0,2,0,132.8328805,0,Sin Puntuación,Servicio al cliente,Saturday
270,2019-11-13,TRANSACTION,,0,0,2,0,509.9451052,0,Sin Puntuación,Servicio al cliente,Wednesday
276,2019-11-27,TRANSACTION,,0,0,2,0,128.2605601,0,Sin Puntuación,Servicio al cliente,Wednesday
314,2019-11-14,TRANSACTION,,0,0,2,0,5709.740155,0,Sin Puntuación,Servicio al cliente,Thursday
322,2019-12-21,TRANSACTION,,0,0,2,0,134.3977942,0,Sin Puntuación,Servicio al cliente,Saturday
338,2019-11-29,TRANSACTION,,0,0,2,0,15.64718711,0,Sin Puntuación,Servicio al cliente,Friday
377,2020-09-11,TRANSACTION,,0,0,2,0,14.3567168,0,Sin Puntuación,Servicio al cliente,Friday
406,2020-01-15,TRANSACTION,,0,0,2,0,275.7112292,0,Sin Puntuación,Servicio al cliente,Wednesday
477,2020-01-20,TRANSACTION,,0,0,2,0,100.8247226,0,Sin Puntuación,Servicio al cliente,Monday
554,2019-12-13,TRANSACTION,,0,0,2,0,1107.441032,0,Sin Puntuación,Servicio al cliente,Friday
652,2021-09-12,TRANSACTION,,0,0,2,0,43.36805001,0,Sin Puntuación,Servicio al cliente,Sunday
717,2019-11-20,TRANSACTION,,0,0,2,0,2303.523493,0,Sin Puntuación,Servicio al cliente,Wednesday
738,2019-11-14,TRANSACTION,,0,0,2,0,867.3974248,0,Sin Puntuación,Servicio al cliente,Thursday
779,2019-12-22,TRANSACTION,,0,0,2,0,105.4959904,0,Sin Puntuación,Servicio al cliente,Sunday
816,2019-12-07,TRANSACTION,,0,0,2,0,67.80944046,0,Sin Puntuación,Servicio al cliente,Saturday
831,2019-11-20,TRANSACTION,,0,0,2,0,130.8191217,0,Sin Puntuación,Servicio al cliente,Wednesday
852,2019-12-19,TRANSACTION,,0,0,2,0,21.0060199,0,Sin Puntuación,Servicio al cliente,Thursday
853,2019-12-09,TRANSACTION,,0,0,2,0,1941.588862,0,Sin Puntuación,Servicio al cliente,Monday
908,2019-12-20,TRANSACTION,,0,0,2,0,3072.699599,0,Sin Puntuación,Servicio al cliente,Friday
918,2019-12-12,TRANSACTION,,0,0,2,0,235.3172801,0,Sin Puntuación,Servicio al cliente,Thursday
928,2019-11-18,TRANSACTION,,0,0,2,0,3904.161331,0,Sin Puntuación,Servicio al cliente,Monday
933,2020-01-13,TRANSACTION,,0,0,2,0,258.8822908,0,Sin Puntuación,Servicio al cliente,Monday
939,2019-12-07,TRANSACTION,,0,0,2,0,143.9531072,0,Sin Puntuación,Servicio al cliente,Saturday
994,2019-11-19,TRANSACTION,,0,0,2,0,4.006655517,0,Sin Puntuación,Servicio al cliente,Tuesday
1036,2019-11-27,TRANSACTION,,0,0,2,0,9329.61716,0,Sin Puntuación,Servicio al cliente,Wednesday
1060,2019-11-18,TRANSACTION,,0,0,2,0,39.67814679,0,Sin Puntuación,Servicio al cliente,Monday
1128,2019-11-27,TRANSACTION,,0,0,2,0,9.414727779,0,Sin Puntuación,Servicio al cliente,Wednesday
1174,2019-12-29,TRANSACTION,,0,0,2,0,3024.694679,0,Sin Puntuación,Servicio al cliente,Sunday
1200,2019-11-19,TRANSACTION,,0,0,2,0,433.1393279,0,Sin Puntuación,Servicio al cliente,Tuesday
1270,2019-12-24,TRANSACTION,,0,0,2,0,124.4461353,0,Sin Puntuación,Servicio al cliente,Tuesday
1502,2019-11-19,TRANSACTION,,0,0,2,0,1371.320603,0,Sin Puntuación,Servicio al cliente,Tuesday
1503,2019-12-27,TRANSACTION,,0,0,2,0,33.53485853,0,Sin Puntuación,Servicio al cliente,Friday
1543,2019-11-17,TRANSACTION,,0,0,2,0,123.2086316,0,Sin Puntuación,Servicio al cliente,Sunday
1591,2019-11-30,TRANSACTION,,0,0,2,0,15.37195463,0,Sin Puntuación,Servicio al cliente,Saturday
1685,2019-11-26,TRANSACTION,,0,0,2,0,13.58511285,0,Sin Puntuación,Servicio al cliente,Tuesday
1687,2020-02-01,TRANSACTION,,0,0,2,0,405.9522892,0,Sin Puntuación,Servicio al cliente,Saturday
1734,2019-12-08,TRANSACTION,,0,0,2,0,216.4474986,0,Sin Puntuación,Servicio al cliente,Sunday
1775,2020-01-31,TRANSACTION,,0,0,2,0,2199.446103,0,Sin Puntuación,Servicio al cliente,Friday
1816,2019-11-14,TRANSACTION,,0,0,2,0,492.2395289,0,Sin Puntuación,Servicio al cliente,Thursday
2002,2019-12-16,TRANSACTION,,0,0,2,0,11750.42477,0,Sin Puntuación,Servicio al cliente,Monday
2083,2020-01-04,TRANSACTION,,0,0,2,0,264.0912384,0,Sin Puntuación,Servicio al cliente,Saturday
2114,2019-11-25,TRANSACTION,,0,0,2,0,7796.724369,0,Sin Puntuación,Servicio al cliente,Monday
2131,2019-11-23,TRANSACTION,,0,0,2,0,1666.889191,0,Sin Puntuación,Servicio al cliente,Saturday
2162,2019-11-28,TRANSACTION,,0,0,2,0,103.7553076,0,Sin Puntuación,Servicio al cliente,Thursday
2250,2019-12-16,TRANSACTION,,0,0,2,0,1116.195684,0,Sin Puntuación,Servicio al cliente,Monday
2273,2019-11-17,TRANSACTION,,0,0,2,0,241.5400645,0,Sin Puntuación,Servicio al cliente,Sunday
2288,2020-02-06,TRANSACTION,,0,0,2,0,13.68681635,0,Sin Puntuación,Servicio al cliente,Thursday
2299,2019-11-26,TRANSACTION,,0,0,2,0,145.2558555,0,Sin Puntuación,Servicio al cliente,Tuesday
2306,2019-12-14,TRANSACTION,,0,0,2,0,166.1969554,0,Sin Puntuación,Servicio al cliente,Saturday
2383,2019-11-20,TRANSACTION,,0,0,2,0,207.4951181,0,Sin Puntuación,Servicio al cliente,Wednesday
2546,2019-12-01,TRANSACTION,,0,0,2,0,351.6356006,0,Sin Puntuación,Servicio al cliente,Sunday
2553,2019-11-15,TRANSACTION,,0,0,2,0,2743.510892,0,Sin Puntuación,Servicio al cliente,Friday
2563,2019-12-03,TRANSACTION,,0,0,2,0,410.9649776,0,Sin Puntuación,Servicio al cliente,Tuesday
2574,2019-11-23,TRANSACTION,,0,0,2,0,3334.59118,0,Sin Puntuación,Servicio al cliente,Saturday
2582,2019-12-07,TRANSACTION,,0,0,2,0,96.45881065,0,Sin Puntuación,Servicio al cliente,Saturday
2601,2019-12-04,TRANSACTION,,0,0,2,0,5.490333976,0,Sin Puntuación,Servicio al cliente,Wednesday
2602,2020-01-15,TRANSACTION,,0,0,2,0,839.0492643,0,Sin Puntuación,Servicio al cliente,Wednesday
2622,2019-11-21,TRANSACTION,,0,0,2,0,2156.044532,0,Sin Puntuación,Servicio al cliente,Thursday
2666,2019-12-20,TRANSACTION,,0,0,2,0,24797.01508,0,Sin Puntuación,Servicio al cliente,Friday
2676,2020-03-23,TRANSACTION,,0,0,2,0,2221.617298,0,Sin Puntuación,Servicio al cliente,Monday
2735,2019-11-22,TRANSACTION,,0,0,2,0,1475.917109,0,Sin Puntuación,Servicio al cliente,Friday
2799,2019-11-20,TRANSACTION,,0,0,2,0,914.4995384,0,Sin Puntuación,Servicio al cliente,Wednesday
2824,2019-12-10,TRANSACTION,,0,0,2,0,32.60288042,0,Sin Puntuación,Servicio al cliente,Tuesday
2855,2019-11-15,TRANSACTION,,0,0,2,0,52.0177337,0,Sin Puntuación,Servicio al cliente,Friday
2933,2019-12-11,TRANSACTION,,0,0,2,0,148.2407224,0,Sin Puntuación,Servicio al cliente,Wednesday
2944,2020-01-05,TRANSACTION,,0,0,2,0,525.8616891,0,Sin Puntuación,Servicio al cliente,Sunday
2983,2019-11-20,TRANSACTION,,0,0,2,0,55.86865952,0,Sin Puntuación,Servicio al cliente,Wednesday
3000,2019-12-06,TRANSACTION,,0,0,2,0,11.45411945,0,Sin Puntuación,Servicio al cliente,Friday
3082,2019-12-19,TRANSACTION,,0,0,2,0,191.3193516,0,Sin Puntuación,Servicio al cliente,Thursday
3083,2019-12-02,TRANSACTION,,0,0,2,0,459.8668887,0,Sin Puntuación,Servicio al cliente,Monday
3122,2020-01-16,TRANSACTION,,0,0,2,0,411.0184008,0,Sin Puntuación,Servicio al cliente,Thursday
3156,2020-05-17,TRANSACTION,,0,0,2,0,1341.084204,0,Sin Puntuación,Servicio al cliente,Sunday
3226,2019-12-29,TRANSACTION,,0,0,2,0,6858.889577,0,Sin Puntuación,Servicio al cliente,Sunday
3226,2020-07-25,TRANSACTION,,0,0,2,0,201.2015188,0,Sin Puntuación,Servicio al cliente,Saturday
3249,2019-12-19,TRANSACTION,,0,0,2,0,206.8802704,0,Sin Puntuación,Servicio al cliente,Thursday
3271,2019-11-27,TRANSACTION,,0,0,2,0,306.5082208,0,Sin Puntuación,Servicio al cliente,Wednesday
3322,2019-12-16,TRANSACTION,,0,0,2,0,64.02372874,0,Sin Puntuación,Servicio al cliente,Monday
3327,2019-11-29,TRANSACTION,,0,0,2,0,146.2624397,0,Sin Puntuación,Servicio al cliente,Friday
3345,2019-11-26,TRANSACTION,,0,0,2,0,204.1454551,0,Sin Puntuación,Servicio al cliente,Tuesday
3491,2019-11-17,TRANSACTION,,0,0,2,0,427.8434714,0,Sin Puntuación,Servicio al cliente,Sunday
3524,2019-11-17,TRANSACTION,,0,0,2,0,88.26092861,0,Sin Puntuación,Servicio al cliente,Sunday
3524,2019-11-19,TRANSACTION,,0,0,2,0,420.0792622,0,Sin Puntuación,Servicio al cliente,Tuesday
3567,2019-11-16,TRANSACTION,,0,0,2,0,10.42151178,0,Sin Puntuación,Servicio al cliente,Saturday
3594,2020-10-16,TRANSACTION,,0,0,2,0,428.4700096,0,Sin Puntuación,Servicio al cliente,Friday
3599,2019-11-18,TRANSACTION,,0,0,2,0,9.628054171,0,Sin Puntuación,Servicio al cliente,Monday
3609,2020-01-11,TRANSACTION,,0,0,2,0,2239.065068,0,Sin Puntuación,Servicio al cliente,Saturday
3704,2019-11-29,TRANSACTION,,0,0,2,0,19228.28238,0,Sin Puntuación,Servicio al cliente,Friday
3713,2019-12-02,TRANSACTION,,0,0,2,0,3.878578873,0,Sin Puntuación,Servicio al cliente,Monday
3816,2019-11-23,TRANSACTION,,0,0,2,0,76.1366718,0,Sin Puntuación,Servicio al cliente,Saturday
3856,2020-09-05,TRANSACTION,,0,0,2,0,2238.716069,0,Sin Puntuación,Servicio al cliente,Saturday
3898,2019-11-30,TRANSACTION,,0,0,2,0,2.324273419,0,Sin Puntuación,Servicio al cliente,Saturday
3959,2019-11-16,TRANSACTION,,0,0,2,0,128.6293289,0,Sin Puntuación,Servicio al cliente,Saturday
3960,2019-11-19,TRANSACTION,,0,0,2,0,46.95517401,0,Sin Puntuación,Servicio al cliente,Tuesday
4031,2020-01-08,TRANSACTION,,0,0,2,0,79.72221721,0,Sin Puntuación,Servicio al cliente,Wednesday
4119,2019-11-18,TRANSACTION,,0,0,2,0,540.7864341,0,Sin Puntuación,Servicio al cliente,Monday
4184,2019-12-08,TRANSACTION,,0,0,2,0,244.6637129,0,Sin Puntuación,Servicio al cliente,Sunday
4267,2019-12-11,TRANSACTION,,0,0,2,0,1529.479916,0,Sin Puntuación,Servicio al cliente,Wednesday
4273,2019-11-18,TRANSACTION,,0,0,2,0,24.92191325,0,Sin Puntuación,Servicio al cliente,Monday
4281,2019-12-14,TRANSACTION,,0,0,2,0,1919.314686,0,Sin Puntuación,Servicio al cliente,Saturday
4396,2019-11-27,TRANSACTION,,0,0,2,0,1254.593945,0,Sin Puntuación,Servicio al cliente,Wednesday
4430,2019-11-25,TRANSACTION,,0,0,2,0,577.1008065,0,Sin Puntuación,Servicio al cliente,Monday
4485,2019-11-23,TRANSACTION,,0,0,2,0,86.83447682,0,Sin Puntuación,Servicio al cliente,Saturday
4496,2019-11-28,TRANSACTION,,0,0,2,0,153.5040379,0,Sin Puntuación,Servicio al cliente,Thursday
4513,2019-11-26,TRANSACTION,,0,0,2,0,40.03299082,0,Sin Puntuación,Servicio al cliente,Tuesday
4519,2019-11-25,TRANSACTION,,0,0,2,0,1245.76668,0,Sin Puntuación,Servicio al cliente,Monday
4653,2019-11-25,TRANSACTION,,0,0,2,0,8429.633211,0,Sin Puntuación,Servicio al cliente,Monday
