Numero_cliente,Fecha_Update,Estatus,Motivo,Tasa_Interes,Importe,Id_product,CAT,TXN,CP,Puntuacion,canal_venta
3175,"jueves, 21 de noviembre de 2019",,,0,0,4,0,1190.340933,0,Sin Puntuación,Servicio al cliente
3200,"domingo, 1 de diciembre de 2019",,,0,0,4,0,26360.9479,0,Sin Puntuación,Servicio al cliente
3275,"jueves, 28 de noviembre de 2019",,,0,0,4,0,1.382813817,0,Sin Puntuación,Servicio al cliente
3303,"martes, 17 de diciembre de 2019",,,0,0,4,0,1023.011473,0,Sin Puntuación,Servicio al cliente
3366,"jueves, 28 de noviembre de 2019",,,0,0,4,0,332.3592402,0,Sin Puntuación,Servicio al cliente
3402,"lunes, 25 de noviembre de 2019",,,0,0,4,0,23.06491997,0,Sin Puntuación,Servicio al cliente
3511,"viernes, 22 de noviembre de 2019",,,0,0,4,0,49.21003179,0,Sin Puntuación,Servicio al cliente
3528,"viernes, 20 de marzo de 2020",,,0,0,4,0,348.3511098,0,Sin Puntuación,Servicio al cliente
3537,"martes, 10 de marzo de 2020",,,0,0,4,0,113.0381868,0,Sin Puntuación,Servicio al cliente
3621,"jueves, 14 de noviembre de 2019",,,0,0,4,0,6373.463422,0,Sin Puntuación,Servicio al cliente
3631,"jueves, 21 de noviembre de 2019",,,0,0,4,0,125.4959503,0,Sin Puntuación,Servicio al cliente
3664,"viernes, 6 de diciembre de 2019",,,0,0,4,0,7078.477437,0,Sin Puntuación,Servicio al cliente
3732,"jueves, 28 de noviembre de 2019",,,0,0,4,0,5210.539469,0,Sin Puntuación,Servicio al cliente
3755,"jueves, 21 de noviembre de 2019",,,0,0,4,0,3386.768131,0,Sin Puntuación,Servicio al cliente
3858,"miércoles, 27 de noviembre de 2019",,,0,0,4,0,14.96188762,0,Sin Puntuación,Servicio al cliente
3880,"martes, 10 de diciembre de 2019",,,0,0,4,0,88.65229402,0,Sin Puntuación,Servicio al cliente
3914,"viernes, 29 de noviembre de 2019",,,0,0,4,0,33.54041398,0,Sin Puntuación,Servicio al cliente
3940,"miércoles, 25 de diciembre de 2019",,,0,0,4,0,321.4303662,0,Sin Puntuación,Servicio al cliente
4021,"martes, 19 de noviembre de 2019",,,0,0,4,0,11096.06494,0,Sin Puntuación,Servicio al cliente
4046,"sábado, 16 de noviembre de 2019",,,0,0,4,0,52.66605263,0,Sin Puntuación,Servicio al cliente
4065,"miércoles, 25 de diciembre de 2019",,,0,0,4,0,3649.09939,0,Sin Puntuación,Servicio al cliente
4098,"miércoles, 18 de diciembre de 2019",,,0,0,4,0,1325.342104,0,Sin Puntuación,Servicio al cliente
4189,"lunes, 20 de enero de 2020",,,0,0,4,0,1363.850647,0,Sin Puntuación,Servicio al cliente
4203,"lunes, 9 de diciembre de 2019",,,0,0,4,0,216.381773,0,Sin Puntuación,Servicio al cliente
4209,"miércoles, 4 de marzo de 2020",,,0,0,4,0,6784.741624,0,Sin Puntuación,Servicio al cliente
4209,"viernes, 13 de marzo de 2020",,,0,0,4,0,1479.94034,0,Sin Puntuación,Servicio al cliente
4250,"viernes, 6 de diciembre de 2019",,,0,0,4,0,190.5330634,0,Sin Puntuación,Servicio al cliente
4261,"domingo, 17 de noviembre de 2019",,,0,0,4,0,532.4418147,0,Sin Puntuación,Servicio al cliente
4263,"domingo, 17 de noviembre de 2019",,,0,0,4,0,560.7743987,0,Sin Puntuación,Servicio al cliente
4290,"miércoles, 4 de diciembre de 2019",,,0,0,4,0,2396.900411,0,Sin Puntuación,Servicio al cliente
4318,"martes, 14 de enero de 2020",,,0,0,4,0,137.9526294,0,Sin Puntuación,Servicio al cliente
4369,"sábado, 30 de noviembre de 2019",,,0,0,4,0,43.87646488,0,Sin Puntuación,Servicio al cliente
4407,"domingo, 1 de diciembre de 2019",,,0,0,4,0,31.20030213,0,Sin Puntuación,Servicio al cliente
4415,"lunes, 2 de diciembre de 2019",,,0,0,4,0,3562.957376,0,Sin Puntuación,Servicio al cliente
4440,"miércoles, 16 de septiembre de 2020",,,0,0,4,0,15.95346489,0,Sin Puntuación,Servicio al cliente
4460,"sábado, 30 de noviembre de 2019",,,0,0,4,0,1177.554544,0,Sin Puntuación,Servicio al cliente
4473,"jueves, 28 de noviembre de 2019",,,0,0,4,0,288.0690465,0,Sin Puntuación,Servicio al cliente
4493,"domingo, 1 de diciembre de 2019",,,0,0,4,0,216.547249,0,Sin Puntuación,Servicio al cliente
4513,"miércoles, 20 de mayo de 2020",,,0,0,4,0,0.982244014,0,Sin Puntuación,Servicio al cliente
4516,"viernes, 22 de noviembre de 2019",,,0,0,4,0,1850.804239,0,Sin Puntuación,Servicio al cliente
4544,"sábado, 11 de enero de 2020",,,0,0,4,0,412498.5232,0,Sin Puntuación,Servicio al cliente
4612,"sábado, 16 de noviembre de 2019",,,0,0,4,0,683.0987082,0,Sin Puntuación,Servicio al cliente
4633,"miércoles, 20 de noviembre de 2019",,,0,0,4,0,78.98933087,0,Sin Puntuación,Servicio al cliente
4649,"martes, 3 de diciembre de 2019",,,0,0,4,0,365.4955347,0,Sin Puntuación,Servicio al cliente
4664,"jueves, 28 de noviembre de 2019",,,0,0,4,0,532.2812673,0,Sin Puntuación,Servicio al cliente
4708,"martes, 3 de diciembre de 2019",,,0,0,4,0,9609.32017,0,Sin Puntuación,Servicio al cliente
4722,"domingo, 29 de diciembre de 2019",,,0,0,4,0,202.5325244,0,Sin Puntuación,Servicio al cliente
4731,"martes, 19 de noviembre de 2019",,,0,0,4,0,165.6433259,0,Sin Puntuación,Servicio al cliente
4736,"miércoles, 25 de diciembre de 2019",,,0,0,4,0,60.81705078,0,Sin Puntuación,Servicio al cliente
4738,"jueves, 21 de noviembre de 2019",,,0,0,4,0,14.78255513,0,Sin Puntuación,Servicio al cliente
4786,"martes, 19 de noviembre de 2019",,,0,0,4,0,456.6770003,0,Sin Puntuación,Servicio al cliente
4804,"viernes, 29 de noviembre de 2019",,,0,0,4,0,328.8230886,0,Sin Puntuación,Servicio al cliente
4810,"domingo, 1 de diciembre de 2019",,,0,0,4,0,68.3995208,0,Sin Puntuación,Servicio al cliente
4966,"domingo, 17 de noviembre de 2019",,,0,0,4,0,1742.189939,0,Sin Puntuación,Servicio al cliente
4970,"lunes, 2 de diciembre de 2019",,,0,0,4,0,11.72495088,0,Sin Puntuación,Servicio al cliente
49,"martes, 19 de noviembre de 2019",,,0,0,7,0,594.7261333,0,Sin Puntuación,Servicio al cliente
58,"martes, 19 de noviembre de 2019",,,0,0,7,0,26.51169819,0,Sin Puntuación,Servicio al cliente
64,"lunes, 30 de marzo de 2020",,,0,0,7,0,23157.11791,0,Sin Puntuación,Servicio al cliente
77,"jueves, 14 de noviembre de 2019",,,0,0,7,0,81.21768078,0,Sin Puntuación,Servicio al cliente
101,"sábado, 23 de noviembre de 2019",,,0,0,7,0,364.6460484,0,Sin Puntuación,Servicio al cliente
104,"miércoles, 18 de diciembre de 2019",,,0,0,7,0,153.8435124,0,Sin Puntuación,Servicio al cliente
135,"miércoles, 20 de noviembre de 2019",,,0,0,7,0,1029.4493,0,Sin Puntuación,Servicio al cliente
162,"martes, 19 de noviembre de 2019",,,0,0,7,0,2843.607511,0,Sin Puntuación,Servicio al cliente
203,"martes, 19 de noviembre de 2019",,,0,0,7,0,112.3852573,0,Sin Puntuación,Servicio al cliente
218,"domingo, 1 de diciembre de 2019",,,0,0,7,0,863.5383131,0,Sin Puntuación,Servicio al cliente
275,"martes, 31 de diciembre de 2019",,,0,0,7,0,41.44573894,0,Sin Puntuación,Servicio al cliente
309,"viernes, 3 de enero de 2020",,,0,0,7,0,4352.454783,0,Sin Puntuación,Servicio al cliente
318,"domingo, 17 de noviembre de 2019",,,0,0,7,0,26.46387398,0,Sin Puntuación,Servicio al cliente
353,"viernes, 29 de noviembre de 2019",,,0,0,7,0,42.98850477,0,Sin Puntuación,Servicio al cliente
534,"viernes, 22 de noviembre de 2019",,,0,0,7,0,1896.657362,0,Sin Puntuación,Servicio al cliente
677,"jueves, 12 de marzo de 2020",,,0,0,7,0,99.01418599,0,Sin Puntuación,Servicio al cliente
730,"viernes, 22 de noviembre de 2019",,,0,0,7,0,399.8412727,0,Sin Puntuación,Servicio al cliente
746,"sábado, 14 de diciembre de 2019",,,0,0,7,0,8541.973476,0,Sin Puntuación,Servicio al cliente
796,"miércoles, 4 de diciembre de 2019",,,0,0,7,0,4115.498469,0,Sin Puntuación,Servicio al cliente
927,"jueves, 26 de diciembre de 2019",,,0,0,7,0,676.234916,0,Sin Puntuación,Servicio al cliente
934,"domingo, 17 de noviembre de 2019",,,0,0,7,0,22.98033077,0,Sin Puntuación,Servicio al cliente
940,"lunes, 25 de noviembre de 2019",,,0,0,7,0,52.02908952,0,Sin Puntuación,Servicio al cliente
993,"domingo, 17 de noviembre de 2019",,,0,0,7,0,65.08583638,0,Sin Puntuación,Servicio al cliente
1003,"martes, 10 de diciembre de 2019",,,0,0,7,0,97.57050073,0,Sin Puntuación,Servicio al cliente
1023,"miércoles, 20 de noviembre de 2019",,,0,0,7,0,1652.137034,0,Sin Puntuación,Servicio al cliente
1024,"domingo, 24 de noviembre de 2019",,,0,0,7,0,351.3857818,0,Sin Puntuación,Servicio al cliente
1045,"domingo, 8 de diciembre de 2019",,,0,0,7,0,3047.596465,0,Sin Puntuación,Servicio al cliente
1063,"miércoles, 13 de noviembre de 2019",,,0,0,7,0,2449.542186,0,Sin Puntuación,Servicio al cliente
1073,"domingo, 1 de diciembre de 2019",,,0,0,7,0,5.897762137,0,Sin Puntuación,Servicio al cliente
1109,"miércoles, 4 de diciembre de 2019",,,0,0,7,0,2659.962971,0,Sin Puntuación,Servicio al cliente
1118,"jueves, 28 de noviembre de 2019",,,0,0,7,0,602.2993163,0,Sin Puntuación,Servicio al cliente
1126,"domingo, 24 de noviembre de 2019",,,0,0,7,0,95775.67233,0,Sin Puntuación,Servicio al cliente
1242,"jueves, 23 de enero de 2020",,,0,0,7,0,39.60855558,0,Sin Puntuación,Servicio al cliente
1277,"martes, 17 de diciembre de 2019",,,0,0,7,0,1.334952473,0,Sin Puntuación,Servicio al cliente
1293,"martes, 17 de agosto de 2021",,,0,0,7,0,282.1074132,0,Sin Puntuación,Servicio al cliente
1377,"jueves, 21 de noviembre de 2019",,,0,0,7,0,686.5113495,0,Sin Puntuación,Servicio al cliente
1385,"martes, 21 de enero de 2020",,,0,0,7,0,1.830792866,0,Sin Puntuación,Servicio al cliente
1475,"miércoles, 15 de enero de 2020",,,0,0,7,0,10.13547553,0,Sin Puntuación,Servicio al cliente
1549,"domingo, 23 de febrero de 2020",,,0,0,7,0,87.60455543,0,Sin Puntuación,Servicio al cliente
1605,"lunes, 9 de diciembre de 2019",,,0,0,7,0,16879.58912,0,Sin Puntuación,Servicio al cliente
1634,"jueves, 14 de noviembre de 2019",,,0,0,7,0,4721.516135,0,Sin Puntuación,Servicio al cliente
1650,"sábado, 23 de noviembre de 2019",,,0,0,7,0,35.99393756,0,Sin Puntuación,Servicio al cliente
1765,"martes, 26 de noviembre de 2019",,,0,0,7,0,12.66578653,0,Sin Puntuación,Servicio al cliente
1885,"domingo, 24 de noviembre de 2019",,,0,0,7,0,52.57154113,0,Sin Puntuación,Servicio al cliente
1892,"miércoles, 25 de diciembre de 2019",,,0,0,7,0,32.35786764,0,Sin Puntuación,Servicio al cliente
1915,"martes, 10 de diciembre de 2019",,,0,0,7,0,10486.16901,0,Sin Puntuación,Servicio al cliente
1954,"sábado, 21 de diciembre de 2019",,,0,0,7,0,2871.940301,0,Sin Puntuación,Servicio al cliente
1970,"martes, 4 de febrero de 2020",,,0,0,7,0,1760.126589,0,Sin Puntuación,Servicio al cliente
1980,"viernes, 15 de noviembre de 2019",,,0,0,7,0,452.7990059,0,Sin Puntuación,Servicio al cliente
1992,"lunes, 22 de junio de 2020",,,0,0,7,0,1930.865101,0,Sin Puntuación,Servicio al cliente
2015,"sábado, 14 de diciembre de 2019",,,0,0,7,0,100.1178016,0,Sin Puntuación,Servicio al cliente
2028,"lunes, 18 de noviembre de 2019",,,0,0,7,0,8263.965586,0,Sin Puntuación,Servicio al cliente
2051,"domingo, 15 de diciembre de 2019",,,0,0,7,0,4301.868784,0,Sin Puntuación,Servicio al cliente
2096,"domingo, 24 de noviembre de 2019",,,0,0,7,0,93.09546376,0,Sin Puntuación,Servicio al cliente
2110,"domingo, 24 de noviembre de 2019",,,0,0,7,0,711.9476082,0,Sin Puntuación,Servicio al cliente
2163,"domingo, 1 de diciembre de 2019",,,0,0,7,0,565.444031,0,Sin Puntuación,Servicio al cliente
2170,"jueves, 5 de diciembre de 2019",,,0,0,7,0,101.6607285,0,Sin Puntuación,Servicio al cliente
2216,"domingo, 1 de diciembre de 2019",,,0,0,7,0,24.62823531,0,Sin Puntuación,Servicio al cliente
2237,"martes, 3 de diciembre de 2019",,,0,0,7,0,711.6532976,0,Sin Puntuación,Servicio al cliente
2271,"viernes, 15 de noviembre de 2019",,,0,0,7,0,58.18055936,0,Sin Puntuación,Servicio al cliente
2284,"miércoles, 1 de enero de 2020",,,0,0,7,0,896.7678137,0,Sin Puntuación,Servicio al cliente
2316,"miércoles, 4 de diciembre de 2019",,,0,0,7,0,237.4422773,0,Sin Puntuación,Servicio al cliente
2331,"martes, 26 de noviembre de 2019",,,0,0,7,0,71.69666589,0,Sin Puntuación,Servicio al cliente
2405,"viernes, 22 de noviembre de 2019",,,0,0,7,0,13.08148559,0,Sin Puntuación,Servicio al cliente
2463,"domingo, 24 de noviembre de 2019",,,0,0,7,0,465.2788084,0,Sin Puntuación,Servicio al cliente
2496,"jueves, 21 de noviembre de 2019",,,0,0,7,0,1923.234661,0,Sin Puntuación,Servicio al cliente
2523,"domingo, 1 de diciembre de 2019",,,0,0,7,0,16891.27044,0,Sin Puntuación,Servicio al cliente
2579,"jueves, 9 de abril de 2020",,,0,0,7,0,3295.439833,0,Sin Puntuación,Servicio al cliente
2655,"miércoles, 25 de diciembre de 2019",,,0,0,7,0,40.81335788,0,Sin Puntuación,Servicio al cliente
2661,"lunes, 23 de marzo de 2020",,,0,0,7,0,123253.5985,0,Sin Puntuación,Servicio al cliente
2672,"miércoles, 13 de noviembre de 2019",,,0,0,7,0,16.74246281,0,Sin Puntuación,Servicio al cliente
2679,"sábado, 16 de noviembre de 2019",,,0,0,7,0,24.84258779,0,Sin Puntuación,Servicio al cliente
2838,"martes, 19 de noviembre de 2019",,,0,0,7,0,265.448659,0,Sin Puntuación,Servicio al cliente
2846,"martes, 19 de noviembre de 2019",,,0,0,7,0,25.40962038,0,Sin Puntuación,Servicio al cliente
2865,"viernes, 14 de febrero de 2020",,,0,0,7,0,1105.241004,0,Sin Puntuación,Servicio al cliente
2952,"viernes, 13 de diciembre de 2019",,,0,0,7,0,343.643064,0,Sin Puntuación,Servicio al cliente
2956,"jueves, 28 de noviembre de 2019",,,0,0,7,0,1336.327859,0,Sin Puntuación,Servicio al cliente
3018,"viernes, 22 de noviembre de 2019",,,0,0,7,0,7303.298604,0,Sin Puntuación,Servicio al cliente
3020,"jueves, 20 de febrero de 2020",,,0,0,7,0,557.7888345,0,Sin Puntuación,Servicio al cliente
3042,"jueves, 19 de diciembre de 2019",,,0,0,7,0,18826.59454,0,Sin Puntuación,Servicio al cliente
3045,"viernes, 6 de marzo de 2020",,,0,0,7,0,53.49473402,0,Sin Puntuación,Servicio al cliente
3053,"miércoles, 4 de diciembre de 2019",,,0,0,7,0,231.6480107,0,Sin Puntuación,Servicio al cliente
3065,"domingo, 24 de noviembre de 2019",,,0,0,7,0,246.2228672,0,Sin Puntuación,Servicio al cliente
3071,"viernes, 15 de noviembre de 2019",,,0,0,7,0,3831.690263,0,Sin Puntuación,Servicio al cliente
3073,"domingo, 24 de noviembre de 2019",,,0,0,7,0,757.2736248,0,Sin Puntuación,Servicio al cliente
3107,"miércoles, 20 de noviembre de 2019",,,0,0,7,0,318.5684448,0,Sin Puntuación,Servicio al cliente
3159,"martes, 19 de noviembre de 2019",,,0,0,7,0,497.0470633,0,Sin Puntuación,Servicio al cliente
3175,"miércoles, 22 de enero de 2020",,,0,0,7,0,182.4787273,0,Sin Puntuación,Servicio al cliente
3187,"lunes, 18 de noviembre de 2019",,,0,0,7,0,410.9451948,0,Sin Puntuación,Servicio al cliente
3205,"jueves, 30 de marzo de 2023",,,0,0,7,0,229.0357097,0,Sin Puntuación,Servicio al cliente
3249,"jueves, 5 de diciembre de 2019",,,0,0,7,0,1.810873456,0,Sin Puntuación,Servicio al cliente
3280,"viernes, 22 de noviembre de 2019",,,0,0,7,0,401.500179,0,Sin Puntuación,Servicio al cliente
3301,"viernes, 29 de noviembre de 2019",,,0,0,7,0,74.7636294,0,Sin Puntuación,Servicio al cliente
3312,"domingo, 5 de enero de 2020",,,0,0,7,0,1099.967746,0,Sin Puntuación,Servicio al cliente
3320,"domingo, 29 de diciembre de 2019",,,0,0,7,0,208.1196938,0,Sin Puntuación,Servicio al cliente
3391,"miércoles, 19 de febrero de 2020",,,0,0,7,0,11189.10085,0,Sin Puntuación,Servicio al cliente
3511,"sábado, 23 de noviembre de 2019",,,0,0,7,0,1010.507967,0,Sin Puntuación,Servicio al cliente
3535,"lunes, 25 de noviembre de 2019",,,0,0,7,0,36.16309653,0,Sin Puntuación,Servicio al cliente
3612,"domingo, 2 de febrero de 2020",,,0,0,7,0,415.2421554,0,Sin Puntuación,Servicio al cliente
3705,"martes, 10 de diciembre de 2019",,,0,0,7,0,59.97280139,0,Sin Puntuación,Servicio al cliente
3713,"viernes, 6 de diciembre de 2019",,,0,0,7,0,265.0867272,0,Sin Puntuación,Servicio al cliente
3720,"lunes, 17 de febrero de 2020",,,0,0,7,0,9.064444234,0,Sin Puntuación,Servicio al cliente
3759,"martes, 19 de noviembre de 2019",,,0,0,7,0,1209.868846,0,Sin Puntuación,Servicio al cliente
3764,"martes, 19 de noviembre de 2019",,,0,0,7,0,271.7604412,0,Sin Puntuación,Servicio al cliente
3768,"martes, 31 de diciembre de 2019",,,0,0,7,0,393.9632183,0,Sin Puntuación,Servicio al cliente
3769,"viernes, 13 de diciembre de 2019",,,0,0,7,0,2592.903529,0,Sin Puntuación,Servicio al cliente
3856,"lunes, 25 de noviembre de 2019",,,0,0,7,0,121.698533,0,Sin Puntuación,Servicio al cliente
3976,"lunes, 2 de diciembre de 2019",,,0,0,7,0,2363.888203,0,Sin Puntuación,Servicio al cliente
3976,"domingo, 15 de diciembre de 2019",,,0,0,7,0,25917.77021,0,Sin Puntuación,Servicio al cliente
3983,"viernes, 22 de noviembre de 2019",,,0,0,7,0,739.7961888,0,Sin Puntuación,Servicio al cliente
4088,"martes, 19 de noviembre de 2019",,,0,0,7,0,639.1142565,0,Sin Puntuación,Servicio al cliente
4239,"martes, 19 de noviembre de 2019",,,0,0,7,0,97.65333067,0,Sin Puntuación,Servicio al cliente
4244,"viernes, 9 de octubre de 2020",,,0,0,7,0,169.8428352,0,Sin Puntuación,Servicio al cliente
4256,"sábado, 23 de noviembre de 2019",,,0,0,7,0,74.68622985,0,Sin Puntuación,Servicio al cliente
4276,"sábado, 30 de noviembre de 2019",,,0,0,7,0,1938.43279,0,Sin Puntuación,Servicio al cliente
4327,"sábado, 11 de enero de 2020",,,0,0,7,0,56.44479211,0,Sin Puntuación,Servicio al cliente
4375,"sábado, 16 de noviembre de 2019",,,0,0,7,0,411.9001552,0,Sin Puntuación,Servicio al cliente
4387,"lunes, 2 de diciembre de 2019",,,0,0,7,0,953.5095493,0,Sin Puntuación,Servicio al cliente
4396,"domingo, 24 de noviembre de 2019",,,0,0,7,0,337.1373598,0,Sin Puntuación,Servicio al cliente
4418,"miércoles, 4 de diciembre de 2019",,,0,0,7,0,72.82004881,0,Sin Puntuación,Servicio al cliente
4418,"lunes, 23 de diciembre de 2019",,,0,0,7,0,12200.39659,0,Sin Puntuación,Servicio al cliente
4556,"viernes, 21 de febrero de 2020",,,0,0,7,0,682.4534024,0,Sin Puntuación,Servicio al cliente
4563,"viernes, 17 de enero de 2020",,,0,0,7,0,11.80979326,0,Sin Puntuación,Servicio al cliente
4575,"miércoles, 8 de enero de 2020",,,0,0,7,0,242.3212453,0,Sin Puntuación,Servicio al cliente
4607,"sábado, 16 de noviembre de 2019",,,0,0,7,0,60.93478032,0,Sin Puntuación,Servicio al cliente
4633,"sábado, 16 de noviembre de 2019",,,0,0,7,0,3278.06183,0,Sin Puntuación,Servicio al cliente
4801,"miércoles, 11 de diciembre de 2019",,,0,0,7,0,213.307149,0,Sin Puntuación,Servicio al cliente
4921,"sábado, 11 de enero de 2020",,,0,0,7,0,121.8096765,0,Sin Puntuación,Servicio al cliente
4925,"miércoles, 11 de diciembre de 2019",,,0,0,7,0,21.31507448,0,Sin Puntuación,Servicio al cliente
4957,"miércoles, 27 de noviembre de 2019",,,0,0,7,0,217.7828866,0,Sin Puntuación,Servicio al cliente
11,"lunes, 18 de noviembre de 2019",,,0,0,1,0,45.01147306,0,Sin Puntuación,Servicio al cliente
35,"sábado, 31 de octubre de 2020",,,0,0,1,0,827.8906726,0,Sin Puntuación,Servicio al cliente
118,"viernes, 29 de noviembre de 2019",,,0,0,1,0,130.7528602,0,Sin Puntuación,Servicio al cliente
150,"miércoles, 27 de noviembre de 2019",,,0,0,1,0,3680.834805,0,Sin Puntuación,Servicio al cliente
163,"domingo, 1 de diciembre de 2019",,,0,0,1,0,28.70522046,0,Sin Puntuación,Servicio al cliente
221,"sábado, 30 de noviembre de 2019",,,0,0,1,0,47.4523791,0,Sin Puntuación,Servicio al cliente
263,"lunes, 30 de diciembre de 2019",,,0,0,1,0,4.399491108,0,Sin Puntuación,Servicio al cliente
268,"sábado, 23 de noviembre de 2019",,,0,0,1,0,1496.422606,0,Sin Puntuación,Servicio al cliente
279,"sábado, 30 de noviembre de 2019",,,0,0,1,0,498.0771409,0,Sin Puntuación,Servicio al cliente
397,"viernes, 13 de diciembre de 2019",,,0,0,1,0,66.27523665,0,Sin Puntuación,Servicio al cliente
399,"martes, 21 de enero de 2020",,,0,0,1,0,2492.688312,0,Sin Puntuación,Servicio al cliente
499,"viernes, 20 de marzo de 2020",,,0,0,1,0,229.5207945,0,Sin Puntuación,Servicio al cliente
504,"domingo, 22 de diciembre de 2019",,,0,0,1,0,19.12286392,0,Sin Puntuación,Servicio al cliente
533,"lunes, 6 de enero de 2020",,,0,0,1,0,113.0733419,0,Sin Puntuación,Servicio al cliente
560,"viernes, 7 de febrero de 2020",,,0,0,1,0,351.0981341,0,Sin Puntuación,Servicio al cliente
602,"sábado, 30 de noviembre de 2019",,,0,0,1,0,730.1303081,0,Sin Puntuación,Servicio al cliente
626,"jueves, 13 de agosto de 2020",,,0,0,1,0,189.8154235,0,Sin Puntuación,Servicio al cliente
643,"miércoles, 20 de noviembre de 2019",,,0,0,1,0,984.1242623,0,Sin Puntuación,Servicio al cliente
718,"martes, 19 de noviembre de 2019",,,0,0,1,0,11.59238965,0,Sin Puntuación,Servicio al cliente
853,"sábado, 14 de diciembre de 2019",,,0,0,1,0,452.2532492,0,Sin Puntuación,Servicio al cliente
943,"sábado, 21 de diciembre de 2019",,,0,0,1,0,3054.684086,0,Sin Puntuación,Servicio al cliente
963,"jueves, 12 de diciembre de 2019",,,0,0,1,0,4.491278633,0,Sin Puntuación,Servicio al cliente
979,"sábado, 23 de noviembre de 2019",,,0,0,1,0,270.6930155,0,Sin Puntuación,Servicio al cliente
979,"domingo, 1 de diciembre de 2019",,,0,0,1,0,33.37584763,0,Sin Puntuación,Servicio al cliente
1248,"martes, 19 de noviembre de 2019",,,0,0,1,0,4846.291778,0,Sin Puntuación,Servicio al cliente
1277,"lunes, 30 de diciembre de 2019",,,0,0,1,0,47.07175023,0,Sin Puntuación,Servicio al cliente
1293,"miércoles, 4 de agosto de 2021",,,0,0,1,0,1326.086729,0,Sin Puntuación,Servicio al cliente
1448,"domingo, 22 de diciembre de 2019",,,0,0,1,0,324.6673062,0,Sin Puntuación,Servicio al cliente
1477,"viernes, 22 de noviembre de 2019",,,0,0,1,0,19.91930648,0,Sin Puntuación,Servicio al cliente
1505,"jueves, 12 de diciembre de 2019",,,0,0,1,0,4859.375842,0,Sin Puntuación,Servicio al cliente
1537,"lunes, 18 de noviembre de 2019",,,0,0,1,0,745.104858,0,Sin Puntuación,Servicio al cliente
1545,"lunes, 25 de noviembre de 2019",,,0,0,1,0,690.2525279,0,Sin Puntuación,Servicio al cliente
1605,"jueves, 19 de diciembre de 2019",,,0,0,1,0,724.4552403,0,Sin Puntuación,Servicio al cliente
1625,"miércoles, 1 de enero de 2020",,,0,0,1,0,289.3623993,0,Sin Puntuación,Servicio al cliente
1644,"viernes, 29 de noviembre de 2019",,,0,0,1,0,42.60389799,0,Sin Puntuación,Servicio al cliente
1670,"lunes, 18 de noviembre de 2019",,,0,0,1,0,2250.24493,0,Sin Puntuación,Servicio al cliente
1673,"domingo, 17 de noviembre de 2019",,,0,0,1,0,2375.781254,0,Sin Puntuación,Servicio al cliente
1674,"lunes, 18 de noviembre de 2019",,,0,0,1,0,727.5429673,0,Sin Puntuación,Servicio al cliente
1674,"jueves, 21 de noviembre de 2019",,,0,0,1,0,40.34547106,0,Sin Puntuación,Servicio al cliente
1679,"martes, 31 de mayo de 2022",,,0,0,1,0,244.8383662,0,Sin Puntuación,Servicio al cliente
1695,"miércoles, 25 de diciembre de 2019",,,0,0,1,0,15373.52623,0,Sin Puntuación,Servicio al cliente
1713,"viernes, 22 de noviembre de 2019",,,0,0,1,0,79.29633902,0,Sin Puntuación,Servicio al cliente
1778,"jueves, 5 de diciembre de 2019",,,0,0,1,0,144.9513225,0,Sin Puntuación,Servicio al cliente
1832,"martes, 19 de noviembre de 2019",,,0,0,1,0,57.79718429,0,Sin Puntuación,Servicio al cliente
1935,"sábado, 7 de diciembre de 2019",,,0,0,1,0,22434.7187,0,Sin Puntuación,Servicio al cliente
1948,"sábado, 16 de noviembre de 2019",,,0,0,1,0,566.5519807,0,Sin Puntuación,Servicio al cliente
2024,"viernes, 19 de junio de 2020",,,0,0,1,0,10.4825975,0,Sin Puntuación,Servicio al cliente
2029,"viernes, 15 de noviembre de 2019",,,0,0,1,0,391.9632042,0,Sin Puntuación,Servicio al cliente
2083,"lunes, 13 de enero de 2020",,,0,0,1,0,7060.077209,0,Sin Puntuación,Servicio al cliente
2250,"domingo, 5 de enero de 2020",,,0,0,1,0,85.82178687,0,Sin Puntuación,Servicio al cliente
2270,"miércoles, 20 de noviembre de 2019",,,0,0,1,0,148.2121069,0,Sin Puntuación,Servicio al cliente
2272,"viernes, 22 de noviembre de 2019",,,0,0,1,0,9040.92443,0,Sin Puntuación,Servicio al cliente
2274,"domingo, 24 de noviembre de 2019",,,0,0,1,0,2060.802294,0,Sin Puntuación,Servicio al cliente
2301,"sábado, 7 de diciembre de 2019",,,0,0,1,0,363.523872,0,Sin Puntuación,Servicio al cliente
2350,"lunes, 18 de noviembre de 2019",,,0,0,1,0,34.84106549,0,Sin Puntuación,Servicio al cliente
2365,"martes, 19 de noviembre de 2019",,,0,0,1,0,29.45885435,0,Sin Puntuación,Servicio al cliente
2457,"domingo, 8 de diciembre de 2019",,,0,0,1,0,42.48003129,0,Sin Puntuación,Servicio al cliente
2503,"martes, 17 de marzo de 2020",,,0,0,1,0,190.7751417,0,Sin Puntuación,Servicio al cliente
2528,"sábado, 30 de noviembre de 2019",,,0,0,1,0,552.6281169,0,Sin Puntuación,Servicio al cliente
2631,"domingo, 17 de noviembre de 2019",,,0,0,1,0,4781.542368,0,Sin Puntuación,Servicio al cliente
2655,"miércoles, 20 de noviembre de 2019",,,0,0,1,0,593.6374463,0,Sin Puntuación,Servicio al cliente
